service_provider,service_model,theme_field,theme_value,normalised_theme_value,count,total_model_runs,percentage
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Mix of suburban family home life (cooking traditional Mexican dishes, cultural events) and tech workplace focused on innovation and inclusive culture","mix of suburban family home life (cooking traditional mexican dishes, cultural events) and tech workplace focused on innovation and inclusive culture",1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Tech-centric home office with cybersecurity/data storage/productivity tools; frequent device use; online forums/communities,tech-centric home office with cybersecurity/data storage/productivity tools; frequent device use; online forums/communities,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,State-of-the-art office with smart building system and collaborative workspaces; technologically advanced smart home with home office,state-of-the-art office with smart building system and collaborative workspaces; technologically advanced smart home with home office,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern state-of-the-art office; suburban family home with home office; community activities and volunteering,modern state-of-the-art office; suburban family home with home office; community activities and volunteering,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern office with 50+ engineers in bustling mixed startup/tech/finance area; networking events/conferences; quiet organized home with home office,modern office with 50+ engineers in bustling mixed startup/tech/finance area; networking events/conferences; quiet organized home with home office,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Large modern office with high-tech tools, natural light, amenities; advanced home office (VR headsets, software tools)","large modern office with high-tech tools, natural light, amenities; advanced home office (vr headsets, software tools)",1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern open-plan tech HQ office with advanced collaboration tools; highly connected tech community; bustling urban mixed-use area; constant access to latest technology,modern open-plan tech hq office with advanced collaboration tools; highly connected tech community; bustling urban mixed-use area; constant access to latest technology,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Well-appointed home office with latest gadgets; natural light; modern layout encouraging collaboration/brainstorming,well-appointed home office with latest gadgets; natural light; modern layout encouraging collaboration/brainstorming,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Corporate office in a major city with modern open-concept, state-of-the-art tech and sustainability focus; warm comfortable home oriented to family life","corporate office in a major city with modern open-concept, state-of-the-art tech and sustainability focus; warm comfortable home oriented to family life",1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern office in mixed-use district; spacious modern smart home; community meetups/mentoring,modern office in mixed-use district; spacious modern smart home; community meetups/mentoring,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern office in a tech hub with open-plan workspace; attends conferences; comfortable tech-equipped home with home theater and dedicated home office,modern office in a tech hub with open-plan workspace; attends conferences; comfortable tech-equipped home with home theater and dedicated home office,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern tech office; remote collaboration; home office during WFH; conferences/networking; suburban community with parks/events,modern tech office; remote collaboration; home office during wfh; conferences/networking; suburban community with parks/events,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Modern tech-savvy workplace (meeting rooms, server room, collaborative space); remote work from well-equipped home office with high-speed internet","modern tech-savvy workplace (meeting rooms, server room, collaborative space); remote work from well-equipped home office with high-speed internet",1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Suburban life with office work/long hours; parenting routines; weekends with daughter and outdoor activities; networking/professional development,suburban life with office work/long hours; parenting routines; weekends with daughter and outdoor activities; networking/professional development,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Technologically advanced office in a bustling urban hub; sustainability/green tech focus; high-tech home office for remote work,technologically advanced office in a bustling urban hub; sustainability/green tech focus; high-tech home office for remote work,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern tech startup office; suburban family-friendly neighborhood; balances work with family/outdoor activities,modern tech startup office; suburban family-friendly neighborhood; balances work with family/outdoor activities,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern corporate HQ with state-of-the-art facilities; comfortable organized home with home office; local community involvement,modern corporate hq with state-of-the-art facilities; comfortable organized home with home office; local community involvement,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Modern office with latest technology and amenities (gym, cafeteria, flexible workspaces); suburban home environment implied","modern office with latest technology and amenities (gym, cafeteria, flexible workspaces); suburban home environment implied",1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern open-plan office; remote work from home office; ergonomic furniture and standing desk; uses laptop/tablet,modern open-plan office; remote work from home office; ergonomic furniture and standing desk; uses laptop/tablet,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Spacious well-equipped home office; attends tech conferences/networking in upscale locations; presence at Silicon Valley HQ,spacious well-equipped home office; attends tech conferences/networking in upscale locations; presence at silicon valley hq,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Professional high-tech environment; modern open-plan office with state-of-the-art equipment; modern tech-savvy home with smart devices and sustainable features; tech meetups/conferences and art exhibitions,professional high-tech environment; modern open-plan office with state-of-the-art equipment; modern tech-savvy home with smart devices and sustainable features; tech meetups/conferences and art exhibitions,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern office (open-plan + private offices); attends conferences; client meetings; cross-functional collaboration; home tinkering with tech,modern office (open-plan + private offices); attends conferences; client meetings; cross-functional collaboration; home tinkering with tech,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Suburban home with garden; office with latest tech and ergonomic workspace; networking events and conferences,suburban home with garden; office with latest tech and ergonomic workspace; networking events and conferences,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern high-tech office focused on sustainability/productivity; home office with latest tech; weekends at tech expos/networking events,modern high-tech office focused on sustainability/productivity; home office with latest tech; weekends at tech expos/networking events,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Well-lit tech-equipped office with natural light and comfortable furniture; quiet tree-lined neighborhood near parks/restaurants/shopping,well-lit tech-equipped office with natural light and comfortable furniture; quiet tree-lined neighborhood near parks/restaurants/shopping,1,70,1.43
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern office with latest tech; suburban family-friendly home blending modern/traditional; home office setup,modern office with latest tech; suburban family-friendly home blending modern/traditional; home office setup,1,70,1.43
